gene,species,timepoint,expression
gene_584,species_1,t1,0.0
gene_584,species_1,t2,0.45501824601325697
gene_584,species_1,t3,0.20916862418229556
gene_584,species_2,t0,0.0
gene_584,species_2,t1,0.0
gene_584,species_2,t2,0.0
gene_584,species_2,t3,0.18519804304215487
gene_584,species_3,t0,0.05390384083534863
gene_584,species_3,t1,0.0
gene_584,species_3,t2,0.6146687451510492
gene_584,species_3,t3,0.10299749001153533
gene_585,species_1,t0,1.3913326219445497
gene_585,species_1,t1,2.572521473115628
gene_585,species_1,t2,3.5685161895678954
gene_585,species_1,t3,1.4525771647588053
gene_585,species_2,t0,0.0
gene_585,species_2,t1,0.11608952351081603
gene_585,species_2,t2,1.440570225631412
gene_585,species_2,t3,1.3667799026877159
gene_585,species_3,t0,1.370133668946189
gene_585,species_3,t1,3.160772271417226
gene_585,species_3,t2,0.0
gene_585,species_3,t3,0.37361865686300744
gene_586,species_1,t0,1.93650209494547
gene_586,species_1,t1,3.21468145835659
gene_586,species_1,t2,3.52000270639279
gene_586,species_1,t3,0.9155488566451628
gene_586,species_2,t0,0.05665442822064978
gene_586,species_2,t1,0.9821949521662371
gene_586,species_2,t2,0.13278735687688079
gene_586,species_2,t3,0.0
gene_586,species_3,t0,0.0
gene_586,species_3,t1,2.876542991668752
gene_586,species_3,t2,1.4709619615629244
gene_586,species_3,t3,0.5578358790106404
gene_587,species_1,t0,1.183982071730177
gene_587,species_1,t1,2.3665040385123675
gene_587,species_1,t2,2.0469521336181336
gene_587,species_1,t3,0.599903013433487
gene_587,species_2,t0,0.0
gene_587,species_2,t1,0.0
gene_587,species_2,t2,0.0
gene_587,species_2,t3,0.28052100592362783
gene_587,species_3,t0,0.0
gene_587,species_3,t1,1.623383075816042
gene_587,species_3,t2,0.0
gene_587,species_3,t3,0.1888431011790656
gene_588,species_1,t0,0.0
gene_588,species_1,t1,1.8254457214574948
gene_588,species_1,t2,0.7468675597850302
gene_588,species_1,t3,0.17879531259548886
gene_588,species_2,t0,0.0
gene_588,species_2,t1,1.140841490574775
gene_588,species_2,t2,1.918706793085517
gene_588,species_2,t3,0.5662293852880732
gene_588,species_3,t0,0.0
gene_588,species_3,t1,0.0
gene_588,species_3,t2,2.69236578066929
gene_588,species_3,t3,0.0
gene_589,species_1,t0,1.0909330383785543
gene_589,species_1,t1,1.519924233871467
gene_589,species_1,t2,2.346927113413805
gene_589,species_1,t3,0.0
gene_589,species_2,t0,0.19396480545386524
gene_589,species_2,t1,0.930932341010472
gene_589,species_2,t2,0.0
gene_589,species_2,t3,0.0
gene_589,species_3,t0,0.0
gene_589,species_3,t1,2.4553660393750003
gene_589,species_3,t2,0.31114181850144385
gene_589,species_3,t3,0.0
gene_590,species_1,t0,0.4536813863557631
gene_590,species_1,t1,0.0
gene_590,species_1,t2,0.8490762978785711
gene_590,species_1,t3,0.5744800048014489
gene_590,species_2,t0,0.26117666799917527
gene_590,species_2,t1,0.7842241102804658
gene_590,species_2,t2,0.0
gene_590,species_2,t3,1.5340064080924563
gene_590,species_3,t0,0.8962141479314999
gene_590,species_3,t1,0.6163839282901417
gene_590,species_3,t2,0.2521432613950395
gene_590,species_3,t3,0.4269412858528469
gene_591,species_1,t0,0.0
gene_591,species_1,t1,0.5009818884336159
gene_591,species_1,t2,0.6088270139380125
gene_591,species_1,t3,0.09395542810310849
gene_591,species_2,t0,0.11312414141698048
gene_591,species_2,t1,1.6135899972056857
gene_591,species_2,t2,2.620839647576582
gene_591,species_2,t3,1.4336371956990777
gene_591,species_3,t0,0.0
gene_591,species_3,t1,1.6208255823144875
gene_591,species_3,t2,1.5992682032059102
gene_591,species_3,t3,0.1357136629717357
gene_592,species_1,t0,0.16370322493478445
gene_592,species_1,t1,0.5368379837801234
gene_592,species_1,t2,0.09601928988537695
gene_592,species_1,t3,0.20182358608012457
gene_592,species_2,t0,0.0
gene_592,species_2,t1,1.3292764130888923
gene_592,species_2,t2,2.1984733603588116
gene_592,species_2,t3,1.224192806305708
gene_592,species_3,t0,0.0
gene_592,species_3,t1,1.2347908654891917
gene_592,species_3,t2,1.54121022190452
gene_592,species_3,t3,0.0
gene_593,species_1,t0,0.41838806034476334
gene_593,species_1,t1,0.31120100885759094
gene_593,species_1,t2,0.6281643399783009
gene_593,species_1,t3,0.19804555209579336
gene_593,species_2,t0,0.147315926875447
gene_593,species_2,t1,0.3012405291118545
gene_593,species_2,t2,0.43761312250933454
gene_593,species_2,t3,0.3682218931433838
gene_593,species_3,t0,0.13196057790602814
gene_593,species_3,t1,0.8046514343902935
gene_593,species_3,t2,0.0
gene_593,species_3,t3,0.0
gene_594,species_1,t0,3.9772252375105026
gene_594,species_1,t1,8.344208782957109
gene_594,species_1,t2,0.0
gene_594,species_1,t3,0.0
gene_594,species_2,t0,0.0
gene_594,species_2,t1,0.6477538731579215
gene_594,species_2,t2,3.367976280197099
gene_594,species_2,t3,0.0
gene_594,species_3,t0,0.0
gene_594,species_3,t1,4.262074050569412
gene_594,species_3,t2,7.456711726157267
gene_594,species_3,t3,1.576568773329699
gene_595,species_1,t0,2.1435774166626436
gene_595,species_1,t1,2.7787561563649716
gene_595,species_1,t2,0.0
gene_595,species_1,t3,0.8516155794714685
gene_595,species_2,t0,0.0
gene_595,species_2,t1,0.0
gene_595,species_2,t2,2.2649415981744907
gene_595,species_2,t3,0.9110295727719753
gene_595,species_3,t0,0.0
gene_595,species_3,t1,4.224860715835595
gene_595,species_3,t2,0.0
gene_595,species_3,t3,0.5933299867274673
gene_596,species_1,t0,0.0
gene_596,species_1,t1,1.0252897663593996
gene_596,species_1,t2,1.4321794539736155
gene_596,species_1,t3,0.0
gene_596,species_2,t0,0.0920820435413062
gene_596,species_2,t1,0.0
gene_596,species_2,t2,0.6978029744032646
gene_596,species_2,t3,0.0
gene_596,species_3,t0,0.25897069424933516
gene_596,species_3,t1,1.4336234049669465
gene_596,species_3,t2,0.0
gene_596,species_3,t3,0.08065996960291698
gene_597,species_1,t0,0.0
gene_597,species_1,t1,2.3107062282077417
gene_597,species_1,t2,1.075843490000681
gene_597,species_1,t3,0.4778200922946405
gene_597,species_2,t0,0.0
gene_597,species_2,t1,0.5133033872066659
gene_597,species_2,t2,0.0
gene_597,species_2,t3,0.4298735713397434
gene_597,species_3,t0,0.0
gene_597,species_3,t1,0.012047231609096765
gene_597,species_3,t2,3.0915843659831186
gene_597,species_3,t3,0.6565720529258985
gene_598,species_1,t0,0.28010375994784187
gene_598,species_1,t1,1.26741506355274
gene_598,species_1,t2,0.5469411776152271
gene_598,species_1,t3,0.09649206818489461
gene_598,species_2,t0,0.27714841869052914
gene_598,species_2,t1,0.0
gene_598,species_2,t2,0.623594672608948
gene_598,species_2,t3,0.11274730283101207
gene_598,species_3,t0,0.5755670073769105
gene_598,species_3,t1,0.32823349173524546
gene_598,species_3,t2,0.0
gene_598,species_3,t3,0.0
gene_599,species_1,t0,0.4894147708025422
gene_599,species_1,t1,1.897160862207957
gene_599,species_1,t2,0.3179324534359279
gene_599,species_1,t3,0.014038874017370029
gene_599,species_2,t0,0.4085461792428171
gene_599,species_2,t1,0.0
gene_599,species_2,t2,1.551852370554692
gene_599,species_2,t3,0.0
gene_599,species_3,t0,0.0
gene_599,species_3,t1,0.5761419612709564
gene_599,species_3,t2,0.0
gene_599,species_3,t3,0.6336608074863611
gene_600,species_1,t0,0.0
gene_600,species_1,t1,1.990301522256589
gene_600,species_1,t2,1.5147780827450068
gene_600,species_1,t3,0.1588358372473783
gene_600,species_2,t0,0.44256316941303486
gene_600,species_2,t1,0.7081418990197466
gene_600,species_2,t2,0.0
gene_600,species_2,t3,0.5848615545998586
gene_600,species_3,t0,0.0
gene_600,species_3,t1,0.0
gene_600,species_3,t2,1.7186965317390002
gene_600,species_3,t3,0.9447674907210882
gene_601,species_1,t0,0.18060527460685288
gene_601,species_1,t1,0.3264611233936876
gene_601,species_1,t2,1.0593916951743123
gene_601,species_1,t3,0.0
gene_601,species_2,t0,0.12877190910629316
gene_601,species_2,t1,0.0
gene_601,species_2,t2,0.0
gene_601,species_2,t3,0.4350543178797878
gene_601,species_3,t0,0.39353752880099374
gene_601,species_3,t1,0.9038171172206058
gene_601,species_3,t2,0.41048507736127376
gene_601,species_3,t3,0.3105257109243972
gene_602,species_1,t0,3.5205530608796627
gene_602,species_1,t1,6.645453500329845
gene_602,species_1,t2,5.740457692560476
gene_602,species_1,t3,0.0
gene_602,species_2,t0,0.8056642092164354
gene_602,species_2,t1,1.0549130779151317
gene_602,species_2,t2,0.0
gene_602,species_2,t3,0.5170779534842184
gene_602,species_3,t0,2.367548065600932
gene_602,species_3,t1,0.0
gene_602,species_3,t2,0.0
gene_602,species_3,t3,1.7077513056577986
gene_603,species_1,t0,1.3563901695715963
gene_603,species_1,t1,1.5170973051573375
gene_603,species_1,t2,1.5554016623038949
gene_603,species_1,t3,0.0
gene_603,species_2,t0,0.34088455057647926
gene_603,species_2,t1,0.9154391862585571
gene_603,species_2,t2,1.114875877833458
gene_603,species_2,t3,0.0
gene_603,species_3,t0,0.49013503535379777
gene_603,species_3,t1,2.069428009799273
gene_603,species_3,t2,0.0
gene_603,species_3,t3,0.3904728539351351
gene_604,species_1,t0,0.21316121202492538
gene_604,species_1,t1,0.04122179785831656
gene_604,species_1,t2,1.3830693411683472
gene_604,species_1,t3,0.3846189658787808
gene_604,species_2,t0,0.0
gene_604,species_2,t1,0.9003941067356876
gene_604,species_2,t2,0.42835702807400805
gene_604,species_2,t3,0.38221072161499914
gene_604,species_3,t0,0.0
gene_604,species_3,t1,1.9921612372167403
gene_604,species_3,t2,2.0642800537984862
gene_604,species_3,t3,0.7631099479910222
gene_605,species_1,t0,0.064086444005771
gene_605,species_1,t1,0.0
gene_605,species_1,t2,0.0
gene_605,species_1,t3,0.23343881975172395
gene_605,species_2,t0,0.24887790045715844
gene_605,species_2,t1,1.114109002576816
gene_605,species_2,t2,1.8105431727914119
gene_605,species_2,t3,0.0
gene_605,species_3,t0,0.0
gene_605,species_3,t1,0.6849368501186852
gene_605,species_3,t2,0.0
gene_605,species_3,t3,0.07058885505574625
gene_606,species_1,t0,0.5209033540194586
gene_606,species_1,t1,0.0
gene_606,species_1,t2,0.0
gene_606,species_1,t3,0.23025882591180893
gene_606,species_2,t0,0.11585478928090548
gene_606,species_2,t1,1.7550434930971341
gene_606,species_2,t2,2.380527834930851
gene_606,species_2,t3,0.8660769822073466
gene_606,species_3,t0,0.24490399662109222
gene_606,species_3,t1,2.088643106848724
gene_606,species_3,t2,0.0
gene_606,species_3,t3,0.1907179650730519
gene_607,species_1,t0,0.5848248587247498
gene_607,species_1,t1,0.0
gene_607,species_1,t2,0.7873893174497405
gene_607,species_1,t3,0.18254407186931715
gene_607,species_2,t0,0.19188574341928924
gene_607,species_2,t1,0.29568588744456115
gene_607,species_2,t2,0.0
gene_607,species_2,t3,0.0833580900035548
gene_607,species_3,t0,0.0
gene_607,species_3,t1,0.3148286720420332
gene_607,species_3,t2,1.4725578633374046
gene_607,species_3,t3,0.0
gene_608,species_1,t0,0.0
gene_608,species_1,t1,0.0
gene_608,species_1,t2,0.0
gene_608,species_1,t3,0.5226888749842658
gene_608,species_2,t0,0.10243800314559184
gene_608,species_2,t1,0.0
gene_608,species_2,t2,0.0
gene_608,species_2,t3,0.08521820242443728
gene_608,species_3,t0,0.4919447571322045
gene_608,species_3,t1,0.0
gene_608,species_3,t2,0.0
gene_608,species_3,t3,0.07809027750837938
gene_609,species_1,t0,0.0
gene_609,species_1,t1,2.013319557501216
gene_609,species_1,t2,0.09791133633775961
gene_609,species_1,t3,0.1235478302469726
gene_609,species_2,t0,0.0
gene_609,species_2,t1,1.5071642009495714
gene_609,species_2,t2,0.0
gene_609,species_2,t3,0.6178375004996494
gene_609,species_3,t0,0.9310863367597078
gene_609,species_3,t1,0.0
gene_609,species_3,t2,3.8976610088985026
gene_609,species_3,t3,0.0
gene_610,species_1,t0,0.0
gene_610,species_1,t1,0.0
gene_610,species_1,t2,0.0
gene_610,species_1,t3,0.8890066369852515
gene_610,species_2,t0,0.4206323409808601
gene_610,species_2,t1,0.7531854484957462
gene_610,species_2,t2,2.0039957205018886
gene_610,species_2,t3,0.35187854290666165
gene_610,species_3,t0,2.075261672301152
gene_610,species_3,t1,1.3577648615930809
gene_610,species_3,t2,5.146525388057975
gene_610,species_3,t3,0.0
gene_611,species_1,t0,0.24507250940005146
gene_611,species_1,t1,0.2772166090220256
gene_611,species_1,t2,0.6094127278127297
gene_611,species_1,t3,0.18168559552427638
gene_611,species_2,t0,0.0
gene_611,species_2,t1,0.8414014159270443
gene_611,species_2,t2,1.1775825237067634
gene_611,species_2,t3,0.6400676849867991
gene_611,species_3,t0,0.0
gene_611,species_3,t1,1.1519884763621053
gene_611,species_3,t2,1.010483092077948
gene_611,species_3,t3,0.0
gene_612,species_1,t0,0.0
gene_612,species_1,t1,0.0
gene_612,species_1,t2,0.0
gene_612,species_1,t3,1.337291468692095
gene_612,species_2,t0,0.5917887424193702
gene_612,species_2,t1,0.0
gene_612,species_2,t2,0.0
gene_612,species_2,t3,0.0
gene_612,species_3,t0,2.051645262959631
gene_612,species_3,t1,4.3267401330282045
gene_612,species_3,t2,3.6872507850927687
gene_612,species_3,t3,1.137102458961199
gene_613,species_1,t0,0.0
gene_613,species_1,t1,0.0
gene_613,species_1,t2,3.2553898916762987
gene_613,species_1,t3,0.7022653806230941
gene_613,species_2,t0,0.0
gene_613,species_2,t1,2.2306080920145233
gene_613,species_2,t2,2.42417837543516
gene_613,species_2,t3,0.8543113751394537
gene_613,species_3,t0,0.47140261436626235
gene_613,species_3,t1,3.91442801817003
gene_613,species_3,t2,0.0
gene_613,species_3,t3,0.3865731542394721
gene_614,species_1,t0,1.17680498752741
gene_614,species_1,t1,2.597722710398297
gene_614,species_1,t2,0.0
gene_614,species_1,t3,0.6413484212154115
gene_614,species_2,t0,0.0
gene_614,species_2,t1,0.16367682987908552
gene_614,species_2,t2,0.4675700688005082
gene_614,species_2,t3,0.18132878093184587
gene_614,species_3,t0,1.1462286779074928
gene_614,species_3,t1,1.513787635623469
gene_614,species_3,t2,2.3735768655812604
gene_614,species_3,t3,0.5123707522606846
gene_615,species_1,t0,0.0
gene_615,species_1,t1,5.320190460351689
gene_615,species_1,t2,0.0
gene_615,species_1,t3,0.3343999341673319
gene_615,species_2,t0,0.8976516130817388
gene_615,species_2,t1,0.39678909097742676
gene_615,species_2,t2,1.4375625439728335
gene_615,species_2,t3,0.4508363735837633
gene_615,species_3,t0,0.0
gene_615,species_3,t1,1.0965504746571813
gene_615,species_3,t2,6.2285985910697805
gene_615,species_3,t3,0.0
gene_616,species_1,t0,0.8672234108910336
gene_616,species_1,t1,2.4651121534336635
gene_616,species_1,t2,0.7772905454307324
gene_616,species_1,t3,0.3087614261600749
gene_616,species_2,t0,0.0
gene_616,species_2,t1,0.0
gene_616,species_2,t2,0.0
gene_616,species_2,t3,0.0
gene_616,species_3,t0,1.0502015583047946
gene_616,species_3,t1,0.3887855041575391
gene_616,species_3,t2,3.4963376041076213
gene_616,species_3,t3,0.722998647518307
gene_617,species_1,t0,0.4360099230571107
gene_617,species_1,t1,0.0
gene_617,species_1,t2,0.9733055257294293
gene_617,species_1,t3,0.3484202951496099
gene_617,species_2,t0,0.12584533453734134
gene_617,species_2,t1,0.8797570067558131
gene_617,species_2,t2,1.916065782514322
gene_617,species_2,t3,1.0078543504830235
gene_617,species_3,t0,0.9585480643586983
gene_617,species_3,t1,0.04631730677160578
gene_617,species_3,t2,0.0
gene_617,species_3,t3,0.329642232358104
gene_618,species_1,t0,0.6543523391935205
gene_618,species_1,t1,0.6175389258312421
gene_618,species_1,t2,1.8713255272013856
gene_618,species_1,t3,0.7242977520543312
gene_618,species_2,t0,0.4387156403788155
gene_618,species_2,t1,0.4773737526929175
gene_618,species_2,t2,0.08320338537740772
gene_618,species_2,t3,0.0
gene_618,species_3,t0,0.39748154959901455
gene_618,species_3,t1,2.1000299646419416
gene_618,species_3,t2,0.8908118247390939
gene_618,species_3,t3,0.3996073730419725
gene_619,species_1,t0,0.0
gene_619,species_1,t1,1.1667461256824951
gene_619,species_1,t2,0.0
gene_619,species_1,t3,0.32150217380059753
gene_619,species_2,t0,0.0
gene_619,species_2,t1,0.6118297963092945
gene_619,species_2,t2,0.9904030738930854
gene_619,species_2,t3,0.6038384101672377
gene_619,species_3,t0,0.8294110193306208
gene_619,species_3,t1,0.0
gene_619,species_3,t2,1.5738100524916125
gene_619,species_3,t3,0.10146309819625601
gene_620,species_1,t0,2.039513088366639
gene_620,species_1,t1,0.0
gene_620,species_1,t2,0.0
gene_620,species_1,t3,1.3753387673683592
gene_620,species_2,t0,0.40974408247933813
gene_620,species_2,t1,0.40726606523558223
gene_620,species_2,t2,1.0713039271469302
gene_620,species_2,t3,1.0476507467018228
gene_620,species_3,t0,1.8638090647514722
gene_620,species_3,t1,4.117106027968507
gene_620,species_3,t2,0.9065156653747156
gene_620,species_3,t3,0.106774299430177
gene_621,species_1,t0,0.4974357271298912
gene_621,species_1,t1,0.0
gene_621,species_1,t2,0.0
gene_621,species_1,t3,0.05069680824809257
gene_621,species_2,t0,0.24986019641908724
gene_621,species_2,t1,1.185466155769439
gene_621,species_2,t2,1.7381216439954192
gene_621,species_2,t3,1.0335072596371135
gene_621,species_3,t0,0.0
gene_621,species_3,t1,1.0158778098546428
gene_621,species_3,t2,0.5872249537567037
gene_621,species_3,t3,0.1929560209280397
gene_622,species_1,t0,2.861420404720359
gene_622,species_1,t1,6.486703864664547
gene_622,species_1,t2,0.0
gene_622,species_1,t3,0.0
gene_622,species_2,t0,0.0
gene_622,species_2,t1,1.0503477362870894
gene_622,species_2,t2,2.8175513164090265
gene_622,species_2,t3,0.9131123342958609
gene_622,species_3,t0,0.0
gene_622,species_3,t1,0.0
gene_622,species_3,t2,0.0
gene_622,species_3,t3,1.4466951555344814
gene_623,species_1,t0,0.24894396174396208
gene_623,species_1,t1,0.0
gene_623,species_1,t2,0.0
gene_623,species_1,t3,0.30810710984563705
gene_623,species_2,t0,0.2569479172160971
gene_623,species_2,t1,1.3660017022385407
gene_623,species_2,t2,0.0
gene_623,species_2,t3,0.0
gene_623,species_3,t0,0.7529021008528505
gene_623,species_3,t1,0.8096412498939032
gene_623,species_3,t2,2.1640247363284795
gene_623,species_3,t3,0.0
gene_624,species_1,t0,0.5039527259238247
gene_624,species_1,t1,0.3786735138659969
gene_624,species_1,t2,0.0
gene_624,species_1,t3,0.4341121261151726
gene_624,species_2,t0,0.0
gene_624,species_2,t1,0.9659804209249194
gene_624,species_2,t2,1.0440579317118397
gene_624,species_2,t3,0.3364497522554365
gene_624,species_3,t0,0.12170655758062492
gene_624,species_3,t1,1.744318856964476
gene_624,species_3,t2,0.0
gene_624,species_3,t3,0.09925808621725074
gene_625,species_1,t0,0.0
gene_625,species_1,t1,2.690090676775137
gene_625,species_1,t2,2.1387587997652204
gene_625,species_1,t3,0.3349427793225172
gene_625,species_2,t0,0.0
gene_625,species_2,t1,0.41121089121688126
gene_625,species_2,t2,0.0
gene_625,species_2,t3,0.0
gene_625,species_3,t0,1.0637490369329572
gene_625,species_3,t1,1.488752174148648
gene_625,species_3,t2,0.0
gene_625,species_3,t3,0.7405252152848398
gene_626,species_1,t0,1.8109022752669708
gene_626,species_1,t1,3.3275123908126742
gene_626,species_1,t2,3.560710369643132
gene_626,species_1,t3,0.0
gene_626,species_2,t0,0.0
gene_626,species_2,t1,0.0
gene_626,species_2,t2,0.899630277338463
gene_626,species_2,t3,0.5259100253250497
gene_626,species_3,t0,0.0
gene_626,species_3,t1,2.919368378987093
gene_626,species_3,t2,1.7574231843810184
gene_626,species_3,t3,0.2865674695030396
gene_627,species_1,t0,2.465477460376254
gene_627,species_1,t1,4.709210512864612
gene_627,species_1,t2,0.0
